	alpha1	alpha2	specular1	eta2	k2	bsdf1	bsdf2
690	0.903088235294	0.547700148179	0.184137931034	0.0721748275159	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
691	0.0629411764706	0.0626324826719	0.203448275862	0.201798604595	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
692	0.178823529412	0.172107495503	0.106896551724	0.0998131071121	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
693	0.294705882353	0.26783528028	0.193793103448	0.163028357093	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
694	0.236764705882	0.221959236942	0.145517241379	0.129549828959	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
695	0.729264705882	0.495793074462	0.174482758621	0.0852407438322	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
696	0.005	0.0054864316829	0.155172413793	0.184568010317	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
697	0.874117647059	0.540044458134	0.174482758621	0.0708922815974	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
698	0.555441176471	0.425584244664	0.068275862069	0.0418539073727	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
699	0.555441176471	0.425584288163	0.02	0.0122602119341	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
700	0.758235294118	0.505527299218	0.106896551724	0.0503053797763	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
701	0.005	0.00545951061481	0.184137931034	0.218066123185	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
702	0.381617647059	0.328936355823	0.174482758621	0.133166330144	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
703	0.874117647059	0.540044609065	0.02	0.00812616740248	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
704	0.120882352941	0.118733179496	0.135862068966	0.131594180895	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
705	0.265735294118	0.245410577697	0.106896551724	0.0926015074874	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
706	0.526470588235	0.411558352471	0.184137931034	0.117209998164	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
707	0.120882352941	0.118733156859	0.116551724138	0.112890981641	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
708	0.932058823529	0.555005477723	0.02	0.0075652409574	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
709	0.787205882353	0.514790579017	0.068275862069	0.0309586630381	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
710	0.729264705882	0.495793035244	0.203448275862	0.0993913666435	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
711	0.584411764706	0.438877460634	0.145517241379	0.0858916265063	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
712	0.961029411765	0.562056277466	0.0489655172414	0.017882126441	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
713	0.381617647059	0.328936360758	0.116551724138	0.0889531023353	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
714	0.700294117647	0.485555942495	0.155172413793	0.0787126260413	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
715	0.526470588235	0.41155830058	0.0586206896552	0.0373140508595	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
716	0.932058823529	0.555005134707	0.174482758621	0.0659996771048	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
717	0.671323529412	0.474782244378	0.0779310344828	0.0410531089362	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
718	0.439558823529	0.364698320407	0.0972413793103	0.0691562608208	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
719	0.265735294118	0.24541055513	0.0586206896552	0.0507815887557	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
720	0.352647058824	0.309587020102	0.106896551724	0.0843884126223	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
